id,student_name,age,admission,major_id
5810,김태은,22,2023,7
5811,강진희,22,2023,6
5812,장지원,21,2024,10
5813,황지근,24,2021,5
5814,류지윤,25,2020,14
5815,김형헉,23,2022,7
5816,박채연,23,2022,5
5817,박요규,21,2024,7
5818,김휘원,23,2022,3
5819,최태현,20,2025,12
5820,박세현,26,2019,13
5821,고긴윤,25,2020,11
5822,김민지,21,2024,11
5823,오현민,21,2024,5
5824,윤수린,21,2024,4
5825,김견현,26,2019,11
5826,정혜은,21,2024,8
5827,이찬희,23,2022,11
5828,정수은,22,2023,2
5829,김형환,25,2020,14
5830,김하민,21,2024,15
5831,유겅환,21,2024,13
5832,채주희,24,2021,13
5833,오성형,23,2022,16
5834,김서영,26,2019,14
5835,김강현,26,2019,6
5836,강혜저,23,2022,10
5837,최홍석,26,2019,11
5838,이지수,24,2021,8
5839,박상환,20,2025,11
5840,김아원,24,2021,11
5841,전찬용,26,2019,2
5842,원지연,26,2019,1
5843,김성래,20,2025,5
5844,박민민,22,2023,7
5845,이지호,22,2023,6
5846,김시진,26,2019,1
5847,김준준,21,2024,13
5848,이저서,20,2025,14
5849,오준현,26,2019,10
5850,김미미,25,2020,5
5851,박춘현,22,2023,17
5852,김예은,21,2024,13
5853,김희운,25,2020,10
5854,오시재,21,2024,16
5855,박승현,25,2020,10
5856,신혀아,22,2023,14
5857,권조배,24,2021,7
5858,구근현,21,2024,13
5859,윤승연,25,2020,14
5860,이나서,26,2019,15
5861,심영건,26,2019,10
5862,유가연,21,2024,8
5863,김승혁,23,2022,11
5864,이서연,23,2022,1
5865,김동주,23,2022,13
5866,홍처저,22,2023,2
5867,민지현,20,2025,4
5868,최지연,24,2021,9
5869,김이현,23,2022,6
5870,김유민,23,2022,3
5871,장태호,25,2020,13
5872,양예동,24,2021,5
5873,김현성,25,2020,12
5874,이지현,20,2025,12
5875,김재현,22,2023,11
5876,박지민,21,2024,14
5877,유홍우,20,2025,12
5878,최채빈,21,2024,6
5879,정동희,20,2025,8
5880,박지나,25,2020,15
5881,최정호,20,2025,13
5882,정유채,25,2020,14
5883,정도영,22,2023,5
5884,최현진,24,2021,2
5885,이상성,24,2021,13
5886,조유진,22,2023,8
5887,최종진,24,2021,2
5888,오다경,22,2023,8
5889,박원현,20,2025,7
5890,장의은,23,2022,13
5891,이성우,26,2019,14
5892,권유연,21,2024,11
5893,양성현,21,2024,10
5894,김혜민,24,2021,9
5895,이지연,21,2024,7
5896,정가원,25,2020,12
5897,노주규,21,2024,2
5898,윤채원,21,2024,17
5899,이준찬,24,2021,7
5900,배혜은,21,2024,9
5901,김숭우,25,2020,5
5902,최시혜,26,2019,1
5903,박세현,22,2023,9
5904,유지진,25,2020,11
5905,김재진,20,2025,4
5906,이초희,23,2022,11
5907,이성진,25,2020,10
5908,이서빈,20,2025,13
5909,이조균,21,2024,7
5910,김주현,26,2019,9
5911,박한표,25,2020,2
5912,이지우,24,2021,10
5913,김영훈,22,2023,14
5914,추예연,22,2023,12
5915,곽옹운,25,2020,8
5916,고지은,25,2020,8
5917,성승운,23,2022,1
5918,이예연,20,2025,17
5919,김재진,20,2025,6
5920,이민은,22,2023,2
5921,이성락,26,2019,6
5922,유윤경,21,2024,13
5923,임성진,23,2022,1
5924,허주수,24,2021,7
5925,최중규,24,2021,12
5926,이소연,20,2025,10
5927,노현원,20,2025,13
5928,임지은,24,2021,7
5929,정성삭,26,2019,16
5930,김모연,24,2021,6
5931,탁상우,21,2024,14
5932,신소인,20,2025,4
5933,이주환,25,2020,2
5934,정미른,22,2023,12
5935,강진긴,20,2025,10
5936,이유우,26,2019,6
5937,방동호,22,2023,7
5938,권시연,25,2020,1
5939,유원태,25,2020,13
5940,윤서연,21,2024,9
5941,지전운,21,2024,11
5942,문채연,20,2025,1
5943,조예원,23,2022,13
5944,강오진,20,2025,17
5945,이현진,20,2025,5
5946,전주희,21,2024,16
5947,최태호,26,2019,5
5948,유유희,20,2025,15
5949,채지재,25,2020,9
5950,정태현,23,2022,3
5951,남사조,23,2022,14
5952,박유주,26,2019,8
5953,조연후,24,2021,17
5954,백서현,23,2022,17
5955,전항호,25,2020,17
5956,임도솔,24,2021,17
5957,송민릭,20,2025,5
5958,전예빈,23,2022,14
5959,김세혁,25,2020,8
5960,지서연,24,2021,12
5961,이진원,21,2024,5
5962,윤세현,22,2023,9
5963,박건완,26,2019,12
5964,박다빈,26,2019,9
5965,신원현,22,2023,10
5966,이예빈,25,2020,11
5967,이횽황,24,2021,9
5968,이슨주,22,2023,6
5969,김민천,21,2024,14
5970,유서원,25,2020,12
5971,박문몬,23,2022,12
5972,고현현,21,2024,5
5973,진성준,22,2023,10
5974,강서연,25,2020,9
5975,장현훈,20,2025,13
5976,이하현,26,2019,7
5977,이균주,24,2021,15
5978,박유민,23,2022,10
5979,이성현,23,2022,11
5980,최예진,22,2023,8
5981,윤관민,21,2024,11
5982,이미인,23,2022,11
5983,엄상호,22,2023,9
5984,조유현,24,2021,12
5985,최대관,21,2024,8
5986,김혜저,25,2020,12
5987,김세이,26,2019,12
5988,한지안,20,2025,12
5989,방동준,24,2021,8
5990,백지연,23,2022,11
5991,박상환,21,2024,14
5992,유가연,22,2023,13
5993,박경찬,23,2022,14
5994,김예원,24,2021,10
5995,나한섭,21,2024,10
5996,박수주,23,2022,14
5997,김순긴,26,2019,10
5998,김가연,22,2023,15
5999,전종흔,25,2020,11
6000,유슨서,20,2025,17
6001,이시형,25,2020,13
6002,김다연,22,2023,12
6003,김민황,24,2021,5
6004,정세현,22,2023,10
6005,오현형,25,2020,13
6006,정최원,21,2024,8
6007,김강우,24,2021,10
6008,주예연,26,2019,3
6009,허벙영,25,2020,6
6010,전유빈,21,2024,6
6011,허준호,25,2020,10
6012,문사은,23,2022,16
6013,이성민,26,2019,5
6014,윤지진,22,2023,8
6015,유형성,20,2025,14
6016,김이주,21,2024,12
6017,주정운,20,2025,7
6018,박지희,20,2025,10
6019,이실현,26,2019,13
6020,조수은,24,2021,17
6021,임도귤,23,2022,12
6022,김소연,26,2019,15
6023,최면욱,25,2020,7
6024,최연늘,25,2020,9
6025,공현균,22,2023,8
6026,이예은,22,2023,10
6027,박진긴,23,2022,10
6028,김나현,24,2021,9
6029,이영웅,23,2022,11
6030,이주현,25,2020,12
6031,김성규,23,2022,7
6032,조윤민,23,2022,7
6033,이병현,21,2024,10
6034,박소주,25,2020,6
6035,안상민,22,2023,7
6036,신수희,22,2023,6
6037,최태형,22,2023,12
6038,조희빈,20,2025,17
6039,최승규,20,2025,13
6040,박재희,25,2020,14
6041,이조간,20,2025,16
6042,이미진,26,2019,13
6043,김현준,23,2022,13
6044,이소진,25,2020,12
6045,심이민,22,2023,15
6046,장이영,23,2022,14
6047,이승환,24,2021,9
6048,이민윤,24,2021,7
6049,김진훈,24,2021,10
6050,신현원,23,2022,11
6051,김희범,21,2024,10
6052,박시나,20,2025,15
6053,고창현,21,2024,6
6054,김현린,25,2020,13
6055,강정환,22,2023,9
6056,심유연,23,2022,10
6057,이진구,23,2022,15
6058,김주윤,21,2024,14
6059,공연현,25,2020,12
6060,김연우,24,2021,17
6061,황석연,22,2023,9
6062,박수은,21,2024,5
6063,김영유,24,2021,13
6064,노현서,22,2023,13
6065,김조연,26,2019,5
6066,김현원,20,2025,1
6067,이종현,23,2022,10
6068,김주민,23,2022,9
6069,김현인,22,2023,17
6070,안예윤,23,2022,13
6071,지민진,24,2021,17
6072,장시연,21,2024,15
6073,이민현,20,2025,14
6074,김은은,21,2024,6
6075,김준원,24,2021,10
6076,김보연,20,2025,11
6077,김봉민,23,2022,13
6078,정다민,24,2021,6
6079,김견빈,23,2022,12
6080,김가원,22,2023,10
6081,유민성,21,2024,10
6082,이규인,26,2019,14
6083,이성민,24,2021,10
6084,이서원,20,2025,10
6085,지창균,23,2022,6
6086,이수은,25,2020,4
6087,김창우,23,2022,10
6088,김유라,25,2020,14
6089,조승조,26,2019,6
6090,안저서,22,2023,7
6091,홍상석,20,2025,9
6092,이세민,25,2020,14
6093,김대민,20,2025,9
6094,김유수,21,2024,4
6095,곽원현,23,2022,11
6096,이저연,24,2021,10
6097,최원번,23,2022,9
6098,박주빈,26,2019,5
6099,안병성,25,2020,11
6100,이희리,22,2023,17
6101,한기현,24,2021,14
6102,구다흔,25,2020,17
6103,이영영,26,2019,16
6104,이다은,25,2020,8
6105,서승견,23,2022,3
6106,조세영,23,2022,12
6107,김필승,21,2024,7
6108,오민혜,22,2023,8
6109,김형성,21,2024,4
6110,이미저,21,2024,11
6111,김보진,24,2021,15
6112,이성윤,25,2020,5
6113,김긴운,26,2019,12
6114,김현은,26,2019,8
6115,박예민,21,2024,12
6116,안지빈,22,2023,5
6117,이영준,23,2022,17
6118,전혜은,23,2022,8
6119,서주균,25,2020,5
6120,최태은,20,2025,5
6121,전우희,26,2019,10
6122,정서희,24,2021,14
6123,김성택,20,2025,1
6124,성서서,21,2024,11
6125,황긍낭,21,2024,17
6126,김주나,22,2023,5
6127,권호한,24,2021,14
6128,한유은,23,2022,7
6129,김홍준,23,2022,14
6130,김소저,21,2024,13
6131,이항균,21,2024,5
6132,최무연,22,2023,17
6133,최동진,25,2020,3
6134,추현연,25,2020,14
6135,안기규,26,2019,16
6136,임유연,22,2023,6
6137,이농훈,21,2024,14
6138,임세준,23,2022,14
6139,정민홍,20,2025,11
6140,김다린,26,2019,16
6141,김재환,25,2020,12
6142,전시경,25,2020,7
6143,전시형,22,2023,16
6144,이호진,26,2019,15
6145,이동석,25,2020,16
6146,김수민,21,2024,12
6147,이승원,20,2025,13
6148,이민빈,20,2025,4
6149,전균조,25,2020,7
6150,김지윤,23,2022,13
6151,허희호,24,2021,7
6152,이수연,20,2025,13
6153,김민현,24,2021,5
6154,양소진,22,2023,2
6155,박세승,25,2020,9
6156,정소지,20,2025,12
6157,김용혁,23,2022,17
6158,박승빈,25,2020,17
6159,최정궁,24,2021,13
6160,한수원,23,2022,11
6161,임겅준,23,2022,17
6162,박지연,21,2024,3
6163,김주환,20,2025,11
6164,이하린,24,2021,9
6165,고긴훅,21,2024,15
6166,이시은,22,2023,2
6167,이성주,24,2021,14
6168,김시연,24,2021,13
6169,주중석,20,2025,11
6170,김다현,26,2019,12
6171,차상와,26,2019,3
6172,신예정,24,2021,14
6173,임성민,22,2023,10
6174,김유저,26,2019,13
6175,이민혼,26,2019,12
6176,지세현,26,2019,5
6177,류민희,20,2025,12
6178,송세인,25,2020,14
6179,이희민,24,2021,11
6180,박희나,20,2025,13
6181,오세덕,24,2021,3
6182,이지우,23,2022,14
6183,김승원,24,2021,6
6184,정지원,22,2023,5
6185,이이구,23,2022,10
6186,이성민,21,2024,11
6187,김경석,21,2024,9
6188,이채인,22,2023,9
6189,유상훈,25,2020,13
6190,이안저,23,2022,8
6191,남민윤,21,2024,11
6192,박사지,22,2023,7
6193,김태민,21,2024,8
6194,윤소윤,23,2022,8
6195,김종재,23,2022,8
6196,박유빈,25,2020,13
6197,이완황,22,2023,12
6198,김윤윤,23,2022,6
6199,윤준우,20,2025,8
6200,심지원,23,2022,5
6201,박종연,23,2022,6
6202,김유지,24,2021,10
6203,강재현,20,2025,14
6204,조민운,21,2024,11
6205,국긴타,22,2023,11
6206,이주원,20,2025,5
6207,유도요,23,2022,11
6208,임소주,22,2023,3
6209,이태환,25,2020,5
6210,정혜연,20,2025,6
6211,이래호,23,2022,12
6212,이혜현,21,2024,9
6213,조민구,22,2023,6
6214,박유민,25,2020,8
6215,최가민,26,2019,6
6216,이은빈,23,2022,10
6217,이청환,20,2025,10
6218,김하현,22,2023,12
6219,김태민,21,2024,5
6220,이수현,26,2019,17
6221,이혜경,21,2024,13
6222,김예인,26,2019,10
6223,조형후,22,2023,11
6224,송지원,20,2025,14
6225,김민상,24,2021,13
6226,김서하,26,2019,14
6227,김규과,25,2020,11
6228,장지현,26,2019,7
6229,장태재,22,2023,7
6230,오지린,25,2020,11
6231,진제후,24,2021,10
6232,김혜솔,22,2023,13
6233,조유성,26,2019,10
6234,백지은,20,2025,9
6235,이인한,23,2022,5
6236,최미우,22,2023,3
6237,구영운,26,2019,17
6238,이연인,21,2024,12
6239,송민호,26,2019,11
6240,김수재,20,2025,11
6241,강예현,24,2021,14
6242,우주윤,24,2021,1
6243,김현수,22,2023,14
6244,김민진,25,2020,14
6245,이재혁,22,2023,3
6246,전채민,21,2024,14
6247,김현현,20,2025,7
6248,남은주,25,2020,16
6249,민숭혼,20,2025,4
6250,강서지,21,2024,7
6251,장창현,20,2025,5
6252,한유윤,20,2025,11
6253,정형운,26,2019,9
6254,김지희,21,2024,12
6255,엄현민,26,2019,14
6256,남서현,22,2023,8
6257,허창한,21,2024,3
6258,박저빈,20,2025,11
6259,임진훈,25,2020,5
6260,진민현,20,2025,12
6261,이현윤,25,2020,4
6262,임미예,26,2019,10
6263,김재순,25,2020,14
6264,이송지,25,2020,13
6265,김승민,23,2022,15
6266,지채래,25,2020,16
6267,이상존,24,2021,14
6268,신수은,25,2020,5
6269,김준준,22,2023,2
6270,조희진,22,2023,13
6271,박주현,22,2023,1
6272,홍시주,25,2020,13
6273,김항현,23,2022,1
6274,이미주,22,2023,12
6275,이민숙,23,2022,12
6276,정서서,21,2024,10
6277,정민근,26,2019,5
6278,조세나,25,2020,12
6279,여윤우,23,2022,14
6280,박아선,20,2025,12
6281,임동원,21,2024,11
6282,김예민,26,2019,10
6283,김경희,26,2019,7
6284,김긍민,26,2019,17
6285,오진규,23,2022,15
6286,홍민원,25,2020,12
6287,한동찬,26,2019,15
6288,정가빈,26,2019,9
6289,유승현,24,2021,10
6290,정가빈,26,2019,15
6291,이민혁,20,2025,10
6292,김보희,23,2022,6
6293,이용화,20,2025,10
6294,김예서,25,2020,16
6295,정양연,23,2022,13
6296,이혜원,20,2025,17
6297,이재성,22,2023,10
6298,서서서,20,2025,8
6299,김진거,23,2022,9
6300,박예은,22,2023,9
6301,정민현,22,2023,10
6302,고서시,26,2019,9
6303,이준연,22,2023,7
6304,박나연,23,2022,11
6305,이현석,22,2023,7
6306,박저연,26,2019,7
6307,최태민,24,2021,9
6308,최지영,21,2024,13
6309,김정석,20,2025,10
6310,김서전,22,2023,9
6311,임호호,26,2019,11
6312,이시하,23,2022,13
6313,강시재,20,2025,3
6314,조유진,23,2022,7
6315,배재역,25,2020,9
6316,이진연,25,2020,9
6317,엄준현,25,2020,8
6318,김예원,25,2020,13
6319,이면숭,23,2022,3
6320,박지빈,26,2019,12
6321,엄병원,23,2022,5
6322,문유서,25,2020,1
6323,우성재,24,2021,13
6324,남소인,22,2023,12
6325,손긴섭,21,2024,9
6326,김연린,23,2022,7
6327,김전우,22,2023,5
6328,김수원,21,2024,10
6329,안운호,26,2019,13
6330,신미희,23,2022,10
6331,최형순,26,2019,10
6332,황여지,21,2024,9
6333,이현채,22,2023,5
6334,조서현,23,2022,17
6335,이병운,26,2019,14
6336,이윤원,21,2024,6
6337,홍규인,20,2025,7
6338,이예진,23,2022,3
6339,이현운,25,2020,14
6340,박다진,21,2024,17
6341,홍지준,26,2019,6
6342,김최윤,26,2019,5
6343,홍찬성,21,2024,7
6344,임지수,25,2020,8
6345,박헝환,23,2022,1
6346,김민희,25,2020,14
6347,배상빈,21,2024,12
6348,김수서,25,2020,12
6349,박용환,24,2021,7
6350,김민연,20,2025,13
6351,김지익,26,2019,2
6352,금휘인,23,2022,10
6353,안동훈,21,2024,1
6354,서소현,25,2020,8
6355,김현윤,26,2019,5
6356,정수현,23,2022,8
6357,고문균,23,2022,16
6358,현연원,21,2024,10
6359,이태연,26,2019,5
6360,박의연,21,2024,11
6361,임강군,25,2020,3
6362,김승현,23,2022,2
6363,김창찬,22,2023,10
6364,황주안,22,2023,4
6365,김조석,20,2025,13
6366,김하연,26,2019,10
6367,황규준,24,2021,14
6368,박소은,24,2021,11
6369,송진연,20,2025,12
6370,조소현,20,2025,14
6371,홍도찬,25,2020,16
6372,강지은,20,2025,9
6373,홍우진,23,2022,11
6374,이채연,23,2022,9
6375,황민준,22,2023,5
6376,이수연,22,2023,3
6377,정관연,23,2022,6
6378,김서연,23,2022,13
6379,심창원,23,2022,14
6380,최은빈,20,2025,4
6381,김승석,24,2021,17
6382,민예화,25,2020,13
6383,김민성,23,2022,17
6384,황서주,22,2023,5
6385,박은환,22,2023,2
6386,김하현,21,2024,12
6387,이재긴,26,2019,12
6388,최다현,24,2021,9
6389,김종근,23,2022,17
6390,이소은,23,2022,5
6391,양동준,25,2020,5
6392,최수나,20,2025,9
6393,강민운,21,2024,14
6394,조은은,25,2020,11
6395,박원회,24,2021,8
6396,문민진,23,2022,6
6397,고형현,24,2021,9
6398,이서민,26,2019,14
6399,정동운,21,2024,17
6400,이보서,22,2023,11
6401,편현은,20,2025,12
6402,이은희,23,2022,12
6403,김굥현,22,2023,13
6404,정현진,24,2021,13
6405,서재환,26,2019,9
6406,최승경,25,2020,12
6407,김현승,21,2024,12
6408,홍유민,25,2020,5
6409,김태영,24,2021,15
6410,김지하,25,2020,16
6411,김현석,21,2024,9
6412,문나은,21,2024,5
6413,김인성,26,2019,10
6414,오재저,26,2019,9
6415,김슨석,20,2025,1
6416,이다원,26,2019,13
6417,김재연,26,2019,8
6418,손혜연,25,2020,10
6419,배승긴,24,2021,7
6420,김소원,24,2021,13
6421,이봉영,24,2021,10
6422,강유혜,25,2020,13
6423,박홍준,26,2019,17
6424,김하연,21,2024,12
6425,정산현,25,2020,10
6426,우현빈,26,2019,9
6427,김신희,24,2021,1
6428,김예은,22,2023,2
6429,김승현,23,2022,8
6430,심은진,22,2023,5
6431,김운준,25,2020,5
6432,함가연,22,2023,11
6433,김재준,25,2020,5
6434,김미원,24,2021,3
6435,장성진,25,2020,10
6436,김예나,20,2025,9
6437,정진석,21,2024,8
6438,이주주,24,2021,9
6439,강용규,20,2025,13
6440,박예은,21,2024,8
6441,김운영,23,2022,8
6442,주예아,23,2022,8
6443,김정택,24,2021,8
6444,조가경,26,2019,7
6445,김병세,23,2022,17
6446,최민혜,24,2021,13
6447,현제호,25,2020,12
6448,김주수,21,2024,8
6449,김재제,23,2022,11
6450,김태소,22,2023,12
6451,한준호,22,2023,10
6452,이혜나,21,2024,13
6453,고상전,22,2023,12
6454,김세빈,23,2022,13
6455,배호민,25,2020,9
6456,강수인,23,2022,4
6457,오지수,24,2021,2
6458,배태나,20,2025,13
6459,김재천,25,2020,5
6460,권태지,24,2021,7
6461,백준력,25,2020,14
6462,곽채진,24,2021,3
6463,조상운,23,2022,7
6464,김하원,24,2021,17
6465,송현진,25,2020,9
6466,이수은,22,2023,8
6467,김창조,23,2022,11
6468,이연진,22,2023,11
6469,양영연,21,2024,9
6470,김채예,23,2022,14
6471,박웅현,22,2023,16
6472,김시빈,23,2022,12
6473,박경견,23,2022,12
6474,전수은,25,2020,10
6475,배운연,21,2024,13
6476,박미원,22,2023,13
6477,이지성,25,2020,13
6478,황호은,21,2024,12
6479,박낭찬,24,2021,6
6480,최유윤,25,2020,13
6481,이성호,22,2023,7
6482,김아진,20,2025,8
6483,백류후,22,2023,12
6484,김은경,22,2023,11
6485,박연섭,25,2020,4
6486,김민진,25,2020,11
6487,차성형,25,2020,10
6488,김유민,24,2021,9
6489,우도진,21,2024,13
6490,이지정,26,2019,6
6491,이주도,26,2019,14
6492,김소연,25,2020,17
6493,장형서,20,2025,13
6494,신다연,24,2021,10
6495,최승문,26,2019,6
6496,유지민,22,2023,2
6497,김벙영,21,2024,5
6498,정진은,23,2022,6
6499,김전찬,24,2021,5
6500,정혜선,25,2020,7
6501,이창동,20,2025,11
6502,하하은,26,2019,4
6503,윤주청,21,2024,10
6504,백승연,21,2024,9
6505,정당민,24,2021,6
6506,곽다빈,26,2019,9
6507,모민우,25,2020,5
6508,이연경,26,2019,17
6509,박승준,22,2023,5
6510,이지빈,26,2019,4
6511,이정준,23,2022,7
6512,이이주,23,2022,7
6513,김건성,24,2021,11
6514,정연원,26,2019,17
6515,한재후,20,2025,7
6516,이저림,25,2020,7
6517,채재호,26,2019,13
6518,이혜연,25,2020,7
6519,김진연,26,2019,12
6520,지재민,25,2020,12
6521,신재현,23,2022,14
6522,오해은,22,2023,17
6523,김항승,21,2024,11
6524,서가연,21,2024,13
6525,민영현,24,2021,7
6526,이수인,21,2024,13
6527,이창윤,24,2021,4
6528,마유연,22,2023,14
6529,안원진,20,2025,14
6530,전서윤,21,2024,12
6531,이정준,25,2020,6
6532,노다현,25,2020,10
6533,유지래,21,2024,14
6534,신다리,25,2020,5
6535,백태빈,26,2019,5
6536,허윤빈,25,2020,17
6537,이진고,20,2025,8
6538,최소현,21,2024,14
6539,이종훈,21,2024,5
6540,심지희,24,2021,10
6541,노상준,20,2025,1
6542,김채진,25,2020,10
6543,이홍연,24,2021,7
6544,신수연,20,2025,11
6545,윤원호,25,2020,9
6546,김민은,21,2024,9
6547,김주준,26,2019,11
6548,송지윤,24,2021,5
6549,이태인,26,2019,13
6550,안효연,21,2024,2
6551,정동후,21,2024,13
6552,이혜진,21,2024,15
6553,김호견,22,2023,5
6554,황세현,20,2025,11
6555,박동건,24,2021,16
6556,김저나,25,2020,10
6557,심상이,23,2022,7
6558,이수진,20,2025,14
6559,남재현,20,2025,10
6560,강민민,24,2021,11
6561,이변영,20,2025,9
6562,고유진,20,2025,10
6563,이성운,23,2022,13
6564,이나은,24,2021,17
6565,강찬현,25,2020,17
6566,조소나,21,2024,3
6567,선영웅,25,2020,7
6568,모예연,26,2019,9
6569,정진호,24,2021,5
6570,박예현,26,2019,8
6571,정은선,25,2020,10
6572,진현민,21,2024,2
6573,정영철,21,2024,13
6574,강주은,23,2022,10
6575,이성연,23,2022,2
6576,유서운,23,2022,12
6577,박민현,21,2024,15
6578,이지연,23,2022,9
6579,류태유,22,2023,12
6580,박유혜,20,2025,12
6581,김유운,23,2022,6
6582,정지저,22,2023,11
6583,장경후,25,2020,15
6584,정소나,25,2020,9
6585,윤요연,22,2023,10
6586,김주우,26,2019,13
